Cell,Drug,ic50
ACH-000880,11228183,1.096569
ACH-000880,46843057,0.896573
ACH-000880,56645356,5.085815
ACH-000880,78209992,2.480798
ACH-000880,54761306,1.533263
ACH-000880,52913813,2.976484
ACH-000880,71496458,2.745574
ACH-000880,9933475,1.889001
ACH-000880,24788740,2.164238
ACH-000880,56941241,5.286992
ACH-000880,70676303,-0.438449
ACH-000880,68107965,5.111593
ACH-000880,91668541,4.441273
ACH-000880,10385095,0.429527
ACH-000880,227681,5.034428
ACH-000880,9825149,2.290385
ACH-000880,46931953,3.415565
ACH-000880,68289010,1.972406
ACH-000880,992586,2.072587
ACH-000880,2984337,3.340937
ACH-000880,11178236,-5.635089
ACH-000880,71297207,1.436355
ACH-000880,104842,-4.779983
ACH-000880,25126798,4.675502
ACH-000880,11640390,4.09638
ACH-000880,41867,-2.71226
ACH-000880,2907,5.356484
ACH-000880,24360,-3.262315
ACH-000880,6710780,-5.26457
ACH-000880,84691,2.592399
ACH-000880,6253,-0.397328
ACH-000880,148124,-4.575599
ACH-000880,126941,-0.979899
ACH-000880,123631,2.701266
ACH-000880,24978538,-2.171885
ACH-000880,5311,1.383877
ACH-000880,644241,2.447884
ACH-000880,44182295,-1.102539
ACH-000880,6918289,0.813175
ACH-000880,23725625,3.867848
ACH-000880,11960529,5.342896
ACH-000880,5328940,1.998781
ACH-000880,216326,5.275091
ACH-000880,6450551,2.506874
ACH-000880,11152667,0.045313
ACH-000880,9943465,2.637302
ACH-000486,126565,-0.626341
ACH-000486,176158,3.618305
ACH-000486,6505803,-1.179798
ACH-000486,5311497,-4.159299
ACH-000486,11667893,5.311472
ACH-000486,5278396,4.821305
ACH-000486,10184653,1.884883
ACH-000486,24776445,5.28753
ACH-000486,24180719,4.362576
ACH-000486,11327430,2.429546
ACH-000486,16720766,-0.935843
ACH-000486,11488320,4.856942
ACH-000486,156422,4.278038
ACH-000486,11624601,5.266643
ACH-000486,51042438,2.16456
ACH-000486,24737642,4.602102
ACH-000486,10384072,0.504034
ACH-000486,11433190,2.507753
ACH-000486,208908,3.445713
ACH-000486,1401,3.633505
ACH-000486,9914412,1.174408
ACH-000486,24771867,0.725785
ACH-000486,56649450,4.967026
ACH-000486,46930998,3.540806
ACH-000486,5330286,2.224288
ACH-000486,51001932,4.264362
ACH-000486,57345410,5.469901
ACH-000486,11977753,-2.01743
ACH-000486,17755052,2.294073
ACH-000486,25262965,-0.110411
ACH-000486,9826528,-2.705553
ACH-000486,24866313,-1.774273
ACH-000486,10127622,0.153344
ACH-000486,9927531,5.084341
ACH-000486,2155128,2.728233
ACH-000486,3899,4.256417
ACH-000486,2314623,5.060491
ACH-000486,11404337,-0.162905
ACH-000486,9938202,3.626503
ACH-000486,25227847,2.940054
ACH-000486,46883536,4.523234
ACH-000486,3385,2.622267
ACH-000486,68947304,4.968719
ACH-000486,11634725,-1.64871
ACH-000486,16224745,3.385874
ACH-000486,3062316,0.343517
ACH-000486,36314,-4.008908
ACH-000486,4261,0.910555
ACH-000486,11626560,2.552282
ACH-000486,118704762,5.249768
ACH-000486,216239,1.458854
ACH-000486,11364421,-2.307742
ACH-000486,46926973,3.944848
ACH-000486,60838,1.038719
ACH-000486,5310940,2.285735
ACH-000486,117072552,4.678856
ACH-000486,51000408,3.134193
ACH-000486,25124816,4.355794
ACH-000486,59472121,0.7996
ACH-000486,72200024,2.203189
ACH-000486,42623951,4.764902
ACH-000486,49847690,1.344853
ACH-000486,53469448,3.81484
ACH-000486,78243717,4.786136
ACH-000486,24753719,3.908662
ACH-000486,57519544,4.035506
ACH-000486,46943432,1.317383
ACH-000486,9936746,-0.325441
ACH-000486,71268957,2.463392
ACH-000486,60167849,4.37698
ACH-000486,59473233,3.10783
ACH-000486,44462758,1.603111
ACH-000486,44631912,3.329572
ACH-000486,71299339,3.789521
ACH-000486,1018,4.61021
ACH-000486,52918385,5.657662
ACH-000486,11609586,2.578859
ACH-000486,42642645,0.925739
ACH-000486,46907787,-0.320159
ACH-000486,71271629,2.436315
ACH-000486,56962337,1.353548
ACH-000486,176870,1.862003
ACH-000486,9931953,3.123752
ACH-000486,24958200,3.173218
ACH-000486,24856436,-0.412822
ACH-000486,46926350,-4.230949
ACH-000486,60750,-3.229482
ACH-000486,387447,-4.810037
ACH-000486,2733526,3.666222
ACH-000486,104741,2.54134
ACH-000486,56962336,5.280939
ACH-000486,44632017,1.508547
ACH-000486,9813758,2.434702
ACH-000486,25099184,0.752579
ACH-000486,51039095,3.449905
ACH-000486,24821094,4.962445
ACH-000486,70983932,5.24808
ACH-000486,46236925,-1.014739
ACH-000486,11655119,4.663223
ACH-000486,35397514,5.044599
ACH-000486,2802462,5.197345
ACH-000486,73555129,2.221288
ACH-000486,462382,-1.005768
ACH-000486,11707110,-4.860216
ACH-000486,44462760,2.612139
ACH-000486,5394,6.568964
ACH-000486,5460769,1.157921
ACH-000486,49846579,2.358684
ACH-000486,11228183,1.534516
ACH-000486,46843057,2.166184
ACH-000486,56645356,4.027164
ACH-000486,78209992,2.930522
ACH-000486,54761306,0.743735
ACH-000486,52913813,4.349072
ACH-000486,71496458,2.902204
ACH-000486,9933475,2.259985
ACH-000486,24788740,3.217408
ACH-000486,56941241,4.179367
ACH-000486,70676303,0.061052
ACH-000486,68107965,4.436364
ACH-000486,91668541,2.853491
ACH-000486,10385095,-0.619826
ACH-000486,227681,5.286985
ACH-000486,9825149,2.383756
ACH-000486,46931953,3.031115
ACH-000486,68289010,2.694876
ACH-000486,992586,2.016873
ACH-000486,2984337,3.314514
ACH-000486,11178236,-3.798194
ACH-000486,71297207,3.595063
ACH-000486,104842,-4.296826
ACH-000486,25126798,5.098149
ACH-000486,11640390,4.370706
ACH-000486,41867,-2.519655
ACH-000486,2907,5.04715
ACH-000486,24360,-3.416911
ACH-000486,6710780,-4.36173
ACH-000486,84691,2.814039
ACH-000486,6253,-1.408393
ACH-000486,148124,-5.4293
ACH-000486,126941,-3.540547
ACH-000486,123631,2.836781
ACH-000486,24978538,4.538758
ACH-000486,5311,-0.199326
ACH-000486,644241,2.168339
ACH-000486,44182295,-1.272052
ACH-000486,6918289,0.813753
ACH-000486,23725625,3.529767
ACH-000486,11960529,5.309292
ACH-000486,5328940,1.825348
ACH-000486,216326,4.223089
ACH-000486,6450551,2.608265
ACH-000486,11152667,-0.597822
ACH-000486,9943465,2.085087
ACH-000974,126565,0.661792
ACH-000974,176158,5.271111
ACH-000974,6505803,1.201231
ACH-000974,5311497,-5.121203
ACH-000974,11667893,5.328358
ACH-000974,5278396,4.897914
ACH-000974,10184653,1.741112
ACH-000974,24776445,4.805983
ACH-000974,24180719,3.037943
ACH-000974,11327430,2.636364
ACH-000974,16720766,0.764383
ACH-000974,11488320,2.36929
ACH-000974,156422,3.663298
ACH-000974,11624601,4.172449
ACH-000974,51042438,4.048902
ACH-000974,24737642,4.639284
ACH-000974,10384072,1.899515
ACH-000974,11433190,2.758267
ACH-000974,208908,3.863332
ACH-000974,1401,3.550007
ACH-000974,9914412,2.436701
ACH-000974,24771867,0.397618
ACH-000974,56649450,3.775596
ACH-000974,46930998,3.626748
ACH-000974,5330286,3.924767
ACH-000974,51001932,1.671735
ACH-000974,57345410,5.493231
ACH-000974,11977753,0.443947
ACH-000974,17755052,1.183522
ACH-000974,25262965,1.528539
ACH-000974,9826528,2.205961
ACH-000974,24866313,3.124035
ACH-000974,10127622,4.208816
ACH-000974,9927531,4.556433
ACH-000974,2155128,2.986717
ACH-000974,3899,6.441605
ACH-000974,2314623,5.034408
ACH-000974,11404337,0.126002
ACH-000974,9938202,2.521642
ACH-000974,25227847,4.610082
ACH-000974,46883536,4.175894
ACH-000974,3385,4.611008
ACH-000974,68947304,4.895656
ACH-000974,11634725,2.339681
ACH-000974,16224745,2.205474
ACH-000974,3062316,-1.287507
ACH-000974,36314,-4.569757
ACH-000974,4261,3.967569
ACH-000974,11626560,2.093808
ACH-000974,118704762,3.87614
ACH-000974,216239,2.660848
ACH-000974,11364421,-3.658639
ACH-000974,46926973,3.972327
ACH-000974,60838,3.802113
ACH-000974,5310940,3.125053
ACH-000974,117072552,5.244328
ACH-000974,51000408,2.231479
ACH-000974,25124816,3.742404
ACH-000974,59472121,2.354406
ACH-000974,72200024,3.566632
ACH-000974,42623951,4.968486
ACH-000974,49847690,-2.596741
ACH-000974,53469448,3.150904
ACH-000974,78243717,5.122304
ACH-000974,24753719,4.547394
ACH-000974,57519544,4.715136
ACH-000974,46943432,4.87327
ACH-000974,9936746,3.370251
ACH-000974,71268957,2.887609
ACH-000974,60167849,4.829335
ACH-000974,59473233,3.865413
ACH-000974,44462758,3.537678
ACH-000974,44631912,3.235287
ACH-000974,71299339,4.011826
ACH-000974,1018,5.262139
ACH-000974,52918385,2.828751
ACH-000974,11609586,4.607777
ACH-000974,42642645,1.506704
ACH-000974,46907787,4.01187
ACH-000974,11455910,-0.209552
ACH-000974,71271629,3.457122
ACH-000974,56962337,0.557537
ACH-000974,176870,3.193419
ACH-000974,9931953,3.134703
ACH-000974,24958200,3.20912
ACH-000974,24856436,0.334229
ACH-000974,46926350,-3.565192
ACH-000974,60750,0.055095
ACH-000974,387447,-5.08163
ACH-000974,2733526,4.03565
ACH-000974,104741,2.855563
ACH-000974,56962336,5.577222
ACH-000974,44632017,1.24423
ACH-000974,6914657,-5.264699
ACH-000974,9813758,4.822206
ACH-000974,25099184,1.622469
ACH-000974,51039095,3.815972
ACH-000974,24821094,4.142932
ACH-000974,70983932,5.322098
ACH-000974,46236925,-1.263569
ACH-000974,11655119,5.283689
ACH-000974,35397514,3.014865
ACH-000974,2802462,4.88129
ACH-000974,73555129,2.771237
ACH-000974,462382,-1.628924
ACH-000974,11707110,1.507523
ACH-000974,44462760,3.157201
ACH-000974,5394,6.530205
ACH-000974,5460769,5.031859
ACH-000974,49846579,2.125518
ACH-000974,11228183,1.931595
ACH-000974,46843057,3.23225
ACH-000974,56645356,4.998877
ACH-000974,78209992,2.463607
ACH-000974,54761306,0.163603
ACH-000974,52913813,4.60067
ACH-000974,71496458,1.796477
ACH-000974,9933475,1.720242
ACH-000974,24788740,3.511088
ACH-000974,56941241,4.183716
ACH-000974,70676303,1.172184
ACH-000974,68107965,4.574117
ACH-000974,91668541,4.564623
ACH-000974,10385095,-0.95654
ACH-000974,227681,5.392562
ACH-000974,9825149,4.869455
ACH-000974,46931953,4.731884
ACH-000974,68289010,3.033351
ACH-000974,992586,4.376013
ACH-000974,2984337,3.979033
ACH-000974,11178236,-5.294975
ACH-000974,71297207,1.849595
ACH-000974,104842,3.182619
ACH-000974,25126798,4.58339
ACH-000974,11640390,4.715617
ACH-000974,41867,-1.697816
ACH-000974,2907,4.45215
ACH-000974,24360,-2.199722
ACH-000974,6710780,-5.62137
ACH-000974,84691,4.132795
ACH-000974,6253,1.11722
ACH-000974,148124,-5.88237
ACH-000974,126941,0.38526
ACH-000974,123631,3.61326
ACH-000974,24978538,1.471957
ACH-000974,5311,2.185585
ACH-000974,644241,3.773271
ACH-000974,44182295,3.355025
ACH-000974,6918289,1.410239
ACH-000974,23725625,4.431022
ACH-000974,11960529,4.307418
ACH-000974,5328940,3.079671
ACH-000974,216326,4.31695
ACH-000974,6450551,3.77126
ACH-000974,11152667,-0.239036
ACH-000974,9943465,3.743145
ACH-000748,126565,0.354578
ACH-000748,176158,5.375827
ACH-000748,6505803,0.224739
ACH-000748,5311497,-3.573607
ACH-000748,11667893,6.045639
ACH-000748,5278396,5.927648
ACH-000748,10184653,1.74711
ACH-000748,24776445,5.804922
ACH-000748,24180719,5.43118
ACH-000748,11327430,3.755178
ACH-000748,16720766,1.565851
ACH-000748,11488320,5.656268
ACH-000748,156422,5.390408
ACH-000748,11624601,5.753172
ACH-000748,10384072,1.651976
ACH-000748,11433190,0.752197
ACH-000748,208908,4.389576
ACH-000748,1401,3.975159
ACH-000748,9914412,3.37274
ACH-000748,24771867,2.400122
ACH-000748,56649450,3.731799
ACH-000748,46930998,3.091326
ACH-000748,5330286,3.431925
ACH-000748,51001932,1.536964
ACH-000748,57345410,6.043545
ACH-000748,11977753,-2.109798
ACH-000748,17755052,0.99748
ACH-000748,25262965,-0.806165
ACH-000748,9826528,0.808594
ACH-000748,24866313,2.184822
ACH-000748,10127622,3.036581
ACH-000748,9927531,5.428359
ACH-000748,2314623,5.850028
ACH-000748,11404337,-0.626596
ACH-000748,9938202,4.731539
ACH-000748,25227847,3.60737
ACH-000748,46883536,6.216734
ACH-000748,3385,4.335002
ACH-000748,68947304,5.713776
ACH-000748,11634725,3.026482
ACH-000748,16224745,3.145648
ACH-000748,3062316,1.849499
ACH-000748,36314,-3.042877
ACH-000748,11626560,2.433079
ACH-000748,118704762,5.507382
ACH-000748,216239,2.524945
ACH-000748,11364421,-1.21976
ACH-000748,46926973,5.765288
ACH-000748,60838,1.528958
ACH-000748,5310940,5.427783
ACH-000748,117072552,5.280317
ACH-000748,51000408,4.707975
ACH-000748,25124816,5.887026
ACH-000748,44631912,2.572393
ACH-000748,11609586,4.899371
ACH-000748,42642645,1.359805
ACH-000748,46907787,2.551525
ACH-000748,11455910,1.060548
ACH-000748,71271629,3.746452
ACH-000748,56962337,2.833519
ACH-000748,176870,3.994144
ACH-000748,9931953,4.468156
ACH-000748,24856436,1.396211
ACH-000748,60750,-1.857777
ACH-000748,387447,-4.907276
ACH-000748,2733526,3.420683
ACH-000748,104741,3.2442
ACH-000748,56962336,4.814785
ACH-000748,44632017,1.982393
ACH-000748,6914657,-5.884052
ACH-000748,51039095,4.436494
ACH-000748,70983932,6.045639
ACH-000748,462382,-1.11823
ACH-000748,11707110,0.17851
ACH-000748,44462760,4.820595
ACH-000748,5394,7.377543
ACH-000748,5460769,3.736386
ACH-000748,49846579,3.00813
ACH-000748,11228183,3.688403
ACH-000748,46843057,2.692242
ACH-000748,56645356,5.345284
ACH-000748,78209992,3.085169
ACH-000748,54761306,2.144276
ACH-000748,52913813,3.611706
ACH-000748,71496458,1.82616
ACH-000748,9933475,1.734944
ACH-000748,24788740,3.078385
ACH-000748,56941241,4.601285
ACH-000748,70676303,0.218635
ACH-000748,68107965,3.779848
ACH-000748,91668541,3.627684
ACH-000748,10385095,0.223459
ACH-000748,227681,5.894537
ACH-000748,9825149,1.740489
ACH-000748,46931953,5.961525
ACH-000748,68289010,3.743054
ACH-000748,992586,2.37353
ACH-000748,2984337,4.530426
ACH-000748,11178236,-2.780309
ACH-000748,71297207,5.093084
ACH-000748,104842,3.710104
ACH-000748,11640390,3.798124
ACH-000748,41867,-0.893929
ACH-000748,2907,5.505837
ACH-000748,24360,-2.121851
ACH-000748,6710780,-4.362337
ACH-000748,84691,3.730767
ACH-000748,6253,0.27417
ACH-000748,148124,-5.357443
ACH-000748,126941,-1.808866
ACH-000748,123631,4.019327
ACH-000748,24978538,3.194982
ACH-000748,5311,1.917175
ACH-000748,644241,3.339303
ACH-000748,44182295,1.993074
ACH-000748,6918289,0.254018
ACH-000748,23725625,4.48019
ACH-000748,11960529,5.968087
ACH-000748,5328940,3.623742
ACH-000748,216326,6.000505
ACH-000748,6450551,3.626896
ACH-000748,11152667,-0.231383
ACH-000748,9943465,3.067071
ACH-000501,126565,0.881584
ACH-000501,176158,6.007947
ACH-000501,6505803,1.089685
ACH-000501,5311497,-0.295608
ACH-000501,11667893,7.259328
ACH-000501,5278396,6.886506
ACH-000501,10184653,1.427384
ACH-000501,24776445,6.670735
ACH-000501,24180719,6.76369
ACH-000501,11327430,4.819799
ACH-000501,16720766,2.602246
ACH-000501,11488320,3.96396
ACH-000501,156422,7.152474
ACH-000501,11624601,6.326597
ACH-000501,51042438,5.800168
ACH-000501,24737642,6.72399
ACH-000501,10384072,3.868491
ACH-000501,11433190,6.713757
ACH-000501,208908,4.36835
ACH-000501,1401,4.451124
ACH-000501,9914412,3.015984
ACH-000501,24771867,4.147232
ACH-000501,56649450,4.262619
ACH-000501,46930998,3.431596
ACH-000501,5330286,5.325289
ACH-000501,51001932,1.234845
ACH-000501,57345410,7.18357
ACH-000501,11977753,-1.4838
ACH-000501,17755052,-0.159627
ACH-000501,25262965,-1.044307
ACH-000501,9826528,0.502399
ACH-000501,24866313,2.147491
ACH-000501,10127622,2.662534
ACH-000501,9927531,7.308425
ACH-000501,2155128,4.86928
ACH-000501,3899,6.08052
ACH-000501,2314623,7.035761
ACH-000501,11404337,0.546163
ACH-000501,9938202,5.265955
ACH-000501,25227847,4.989929
ACH-000501,46883536,6.608062
ACH-000501,3385,7.052001
ACH-000501,68947304,3.971741
ACH-000501,11634725,2.604585
ACH-000501,16224745,6.205539
ACH-000501,3062316,-0.98968
ACH-000501,36314,1.377641
ACH-000501,4261,3.901691
ACH-000501,11626560,2.814673
ACH-000501,118704762,4.654274
ACH-000501,216239,4.948193
ACH-000501,11364421,0.932509
ACH-000501,46926973,5.538827
ACH-000501,60838,5.484861
ACH-000501,5310940,5.390687
ACH-000501,117072552,5.0413
ACH-000501,51000408,6.924177
ACH-000501,25124816,6.514118
ACH-000501,59472121,6.568892
ACH-000501,72200024,7.082365
ACH-000501,42623951,6.43394
ACH-000501,49847690,4.44811
ACH-000501,53469448,4.947474
ACH-000501,78243717,7.010956
ACH-000501,24753719,7.162678
ACH-000501,57519544,6.788272
ACH-000501,46943432,5.159247
ACH-000501,9936746,5.121019
ACH-000501,71268957,4.906232
ACH-000501,60167849,6.593315
ACH-000501,59473233,6.027653
ACH-000501,44462758,6.672073
ACH-000501,44631912,3.85279
ACH-000501,71299339,6.153818
ACH-000501,1018,6.701924
ACH-000501,52918385,3.893844
ACH-000501,11609586,6.223947
ACH-000501,42642645,1.628888
ACH-000501,46907787,3.17617
ACH-000501,11455910,1.848426
ACH-000501,71271629,5.393121
ACH-000501,56962337,4.220407
ACH-000501,176870,4.673303
ACH-000501,9931953,5.553264
ACH-000501,24958200,6.514821
ACH-000501,24856436,0.698569
ACH-000501,46926350,0.543394
ACH-000501,60750,1.109491
ACH-000501,387447,-3.90175
ACH-000501,9858940,0.666541
ACH-000501,2733526,5.709602
ACH-000501,104741,3.445853
ACH-000501,56962336,7.347143
ACH-000501,44632017,6.337543
ACH-000501,6914657,-3.118367
ACH-000501,9813758,6.977011
ACH-000501,25099184,4.672751
ACH-000501,51039095,7.033708
ACH-000501,24821094,6.429415
ACH-000501,70983932,7.060075
ACH-000501,46236925,1.302456
ACH-000501,11655119,6.99261
ACH-000501,35397514,5.84229
ACH-000501,2802462,6.0665
ACH-000501,73555129,7.57281
ACH-000501,462382,-1.572318
ACH-000501,11707110,-0.986018
ACH-000501,44462760,6.563875
ACH-000501,5394,7.780661
ACH-000501,5460769,4.177334
ACH-000501,49846579,4.970139
ACH-000501,11228183,2.464038
ACH-000501,46843057,3.745789
ACH-000501,56645356,7.101474
ACH-000501,78209992,1.976833
ACH-000501,54761306,5.196637
ACH-000501,52913813,2.942961
ACH-000501,71496458,1.95545
ACH-000501,9933475,2.678665
ACH-000501,24788740,5.512721
ACH-000501,56941241,7.076175
ACH-000501,70676303,0.385052
ACH-000501,68107965,6.178419
ACH-000501,91668541,5.312649
ACH-000501,10385095,2.130528
ACH-000501,227681,6.764272
ACH-000501,9825149,4.970857
ACH-000501,46931953,5.498713
ACH-000501,68289010,4.481621
ACH-000501,992586,2.846464
ACH-000501,2984337,2.631538
ACH-000501,11178236,-6.495478
ACH-000501,71297207,2.171872
ACH-000501,104842,2.960516
ACH-000501,25126798,7.179256
ACH-000501,11640390,5.277617
ACH-000501,41867,-0.686768
ACH-000501,2907,7.320707
ACH-000501,24360,0.2192
ACH-000501,6710780,-1.254382
ACH-000501,84691,6.596301
ACH-000501,6253,4.308021
ACH-000501,148124,-2.92752
ACH-000501,126941,3.341034
ACH-000501,123631,4.069079
ACH-000501,24978538,0.738197
ACH-000501,5311,1.838183
ACH-000501,644241,6.220283
ACH-000501,44182295,1.68126
ACH-000501,6918289,0.943099
ACH-000501,23725625,5.699484
ACH-000501,11960529,7.175259
ACH-000501,5328940,3.433592
ACH-000501,216326,6.355835
ACH-000501,6450551,4.92908
ACH-000501,11152667,0.597408
ACH-000501,9943465,4.996937
ACH-000613,126565,-0.69136
ACH-000613,176158,4.929488
ACH-000613,6505803,-0.02803
ACH-000613,5311497,-3.980797
ACH-000613,11667893,5.190291
ACH-000613,5278396,5.190671
ACH-000613,10184653,1.867593
ACH-000613,24776445,4.316952
ACH-000613,24180719,4.667462
ACH-000613,11327430,3.152346
ACH-000613,16720766,-1.257429
ACH-000613,11488320,4.958511
ACH-000613,156422,4.581097
ACH-000613,11624601,4.526475
ACH-000613,51042438,2.921874
ACH-000613,24737642,5.17879
ACH-000613,10384072,1.386299
ACH-000613,11433190,4.80698
ACH-000613,208908,3.577483
ACH-000613,1401,4.1612
ACH-000613,9914412,3.069793
ACH-000613,24771867,3.117247
ACH-000613,56649450,3.792175
ACH-000613,46930998,3.328107
ACH-000613,5330286,3.331792
ACH-000613,51001932,2.812743
ACH-000613,57345410,5.512496
ACH-000613,11977753,-1.35847
ACH-000613,17755052,1.816548
ACH-000613,25262965,0.432848
ACH-000613,9826528,2.709155
ACH-000613,24866313,4.515178
ACH-000613,10127622,3.727963
ACH-000613,9927531,4.437429
ACH-000613,2155128,2.639724
ACH-000613,3899,4.591271
ACH-000613,2314623,4.86502
ACH-000613,11404337,0.007882
ACH-000613,9938202,2.123336
ACH-000613,25227847,2.437062
ACH-000613,46883536,4.068964
ACH-000613,3385,4.49789
ACH-000613,68947304,4.470538
ACH-000613,11634725,2.45712
ACH-000613,16224745,2.821123
ACH-000613,3062316,1.179937
ACH-000613,36314,-4.244405
ACH-000613,4261,2.90585
ACH-000613,11626560,2.521638
ACH-000613,118704762,5.190592
ACH-000613,216239,2.488368
ACH-000613,11364421,-3.278294
ACH-000613,46926973,3.135942
ACH-000613,60838,1.975689
ACH-000613,5310940,3.888682
ACH-000613,117072552,4.264126
ACH-000613,51000408,3.634904
ACH-000613,25124816,2.989082
ACH-000613,59472121,3.0307
ACH-000613,72200024,3.256193
ACH-000613,42623951,4.798835
ACH-000613,49847690,1.691528
ACH-000613,53469448,4.246065
ACH-000613,78243717,4.731572
ACH-000613,24753719,3.98678
ACH-000613,57519544,2.746357
ACH-000613,46943432,4.78198
ACH-000613,9936746,2.625538
ACH-000613,71268957,2.854605
ACH-000613,60167849,4.058886
ACH-000613,59473233,2.915767
ACH-000613,44462758,3.450303
ACH-000613,44631912,2.672436
ACH-000613,71299339,4.006429
ACH-000613,1018,5.189982
ACH-000613,52918385,3.064834
ACH-000613,11609586,3.343037
ACH-000613,42642645,1.471051
ACH-000613,46907787,2.030098
