Cell,Drug,ic50
ACH-000464,44143370,4.156048661
ACH-000464,10027278,2.598890996
ACH-000464,31703,-0.99488416
ACH-000464,10077147,2.171835656
ACH-000464,6918638,1.297468211
ACH-000464,53340664,3.273362298
ACH-000738,9884685,2.309906276
ACH-000738,6852167,3.650727942
ACH-000738,9863776,1.480729685
ACH-000738,36462,2.213011698
ACH-000738,46224516,3.388914581
ACH-000738,42640,3.81259969
ACH-000738,3218,2.099719053
ACH-000738,5113032,3.449500604
ACH-000738,5329102,0.76373722
ACH-000738,44143370,4.260293276
ACH-000738,5289247,4.315501846
ACH-000738,9967941,4.197433538
ACH-000738,16760646,-0.15530597
ACH-000738,10200390,2.428115211
ACH-000738,56965967,4.312767854
ACH-000738,25195352,4.111467399
ACH-000738,11282283,4.098534909
ACH-000738,9956222,2.290108503
ACH-000738,20635522,2.746637547
ACH-000738,521106,2.252721532
ACH-000738,637858,2.081172089
ACH-000738,446378,-1.292523188
ACH-000738,10113978,2.304591408
ACH-000738,31703,-1.921825417
ACH-000738,53340664,2.666177554
ACH-000738,25102847,2.158654416
ACH-000663,9884685,1.896093247
ACH-000663,10074640,4.114622745
ACH-000663,24951314,2.360407634
ACH-000663,5208,0.987568867
ACH-000663,159324,2.689239688
ACH-000663,9863776,1.823078793
ACH-000663,46224516,3.963328609
ACH-000663,24756910,1.420512947
ACH-000663,3463933,2.999301331
ACH-000663,44143370,4.214211026
ACH-000663,10027278,3.81982702
ACH-000663,11338033,3.112636036
ACH-000663,16722836,2.77988703
ACH-000663,637858,2.026173034
ACH-000663,10077147,1.164062775
ACH-000663,53340664,3.338463477
ACH-000938,10074640,2.661996874
ACH-000938,24951314,-1.464647433
ACH-000938,16663089,1.732309225
ACH-000938,53302361,-0.139933272
ACH-000938,9863776,1.612003226
ACH-000938,36462,-1.615098195
ACH-000938,24825971,1.790742501
ACH-000938,46224516,1.368103633
ACH-000938,42640,3.203541436
ACH-000938,3218,1.979756255
ACH-000938,44137675,0.597332091
ACH-000938,5329102,2.242812556
ACH-000938,7251185,1.999169405
ACH-000938,46844147,2.745101575
ACH-000938,3463933,2.938793717
ACH-000938,9868037,2.872753546
ACH-000938,44143370,3.819099585
ACH-000938,11373846,4.148817284
ACH-000938,5289247,3.383967005
ACH-000938,16760646,-0.20488121
ACH-000938,56965967,1.36065877
ACH-000938,25195352,2.724379628
ACH-000938,11625818,2.577524502
ACH-000938,11282283,2.908344425
ACH-000938,10109823,1.718871358
ACH-000938,4993,3.357310563
ACH-000938,20635522,3.089570892
ACH-000938,9549184,0.874083316
ACH-000938,521106,1.074146038
ACH-000938,637858,3.000928766
ACH-000938,9810884,1.379358589
ACH-000938,10077147,-0.335200649
ACH-000938,4263900,2.497323885
ACH-000938,53340664,0.83093068
ACH-000938,25102847,1.517031684
ACH-000744,24951314,1.237305347
ACH-000744,5208,1.916927935
ACH-000744,46224516,4.985495682
ACH-000744,10027278,3.69403332
ACH-000989,9952773,4.027322863
ACH-000989,10074640,2.770381593
ACH-000989,24951314,0.04468952
ACH-000989,176167,3.27329163
ACH-000989,42640,4.084742438
ACH-000989,9903786,3.935015183
ACH-000989,44143370,4.242891567
ACH-000989,56965967,4.303776878
ACH-000989,25195352,3.321125095
ACH-000989,9810884,3.808192257
ACH-000989,44551660,1.703327513
ACH-000989,53340664,3.199332421
ACH-000082,11754511,0.745573309
ACH-000082,6852167,4.301976283
ACH-000082,5208,1.80938763
ACH-000082,159324,3.661169388
ACH-000082,9863776,2.655072294
ACH-000082,46224516,4.936790415
ACH-000082,3218,4.857300969
ACH-000082,521106,4.965542405
ACH-000082,637858,3.054453045
ACH-000082,10113978,2.086805751
ACH-000082,10077147,1.112854531
ACH-000793,9863776,2.216393661
ACH-000793,637858,3.209097902
ACH-000793,10077147,1.178245043
ACH-000915,10074640,4.229959401
ACH-000915,24951314,0.140841242
ACH-000915,6852167,4.134764572
ACH-000915,25257557,2.395041829
ACH-000915,53302361,1.666687272
ACH-000915,36462,1.825056067
ACH-000915,24785538,1.318557867
ACH-000915,46224516,1.991522147
ACH-000915,42640,3.305106466
ACH-000915,3218,4.130144347
ACH-000915,9903786,4.306775558
ACH-000915,3463933,3.372218134
ACH-000915,44143370,4.117304131
ACH-000915,10027278,2.893906052
ACH-000915,5460769,3.803516809
ACH-000915,56965967,4.290068961
ACH-000915,25195352,4.063212527
ACH-000915,25262965,0.841649549
ACH-000915,10109823,2.999775423
ACH-000915,521106,4.070795629
ACH-000915,31703,-3.293049219
ACH-000915,44551660,3.200309524
ACH-000915,53340664,3.164445749
ACH-000915,6710780,-5.890327629
ACH-000688,9884685,1.679773676
ACH-000688,10074640,4.259302673
ACH-000688,24951314,1.410945762
ACH-000688,6852167,2.997376495
ACH-000688,9863776,1.602564313
ACH-000688,46224516,4.476850322
ACH-000688,42640,3.446835714
ACH-000688,24756910,0.565758429
ACH-000688,44143370,4.03269923
ACH-000688,5460769,3.884185748
ACH-000688,46191454,3.275467976
ACH-000688,16747388,3.127725294
ACH-000688,9956222,2.07753098
ACH-000688,49806720,2.287988595
ACH-000688,11647372,1.537846219
ACH-000688,16722836,3.218718149
ACH-000688,44551660,2.873491425
ACH-000716,25257557,2.517644301
ACH-000716,9863776,3.163042251
ACH-000716,46224516,3.579194794
ACH-000716,3218,3.223753907
ACH-000716,44143370,4.235406874
ACH-000716,521106,3.529929726
ACH-000716,10113978,2.505944746
ACH-000716,53340664,3.074074745
ACH-000843,9952773,4.292471326
ACH-000843,10074640,3.9918634
ACH-000843,24951314,2.45509982
ACH-000843,5208,1.708187991
ACH-000843,159324,3.885887059
ACH-000843,9863776,3.227499716
ACH-000843,5746,0.68663309
ACH-000843,46224516,3.358699976
ACH-000843,24756910,-0.136178008
ACH-000843,44143370,4.161436878
ACH-000843,5289247,3.376744461
ACH-000843,56965967,4.294597889
ACH-000843,16722836,3.171112339
ACH-000843,300471,-5.317481589
ACH-000843,31703,-1.723504153
ACH-000843,44551660,3.374746316
ACH-000843,53340664,3.34233969
ACH-000375,9884685,1.09697558
ACH-000375,11754511,0.296765361
ACH-000375,10074640,4.019741003
ACH-000375,24951314,2.598267829
ACH-000375,159324,2.186426005
ACH-000375,9863776,1.848511368
ACH-000375,6914657,-2.309976204
ACH-000375,36462,0.431643944
ACH-000375,46224516,4.139969538
ACH-000375,46885626,0.959469153
ACH-000375,3463933,2.788004114
ACH-000375,44143370,4.265808239
ACH-000375,10027278,2.502653057
ACH-000375,56965967,4.257228726
ACH-000375,46191454,3.223423348
ACH-000375,16722836,3.162785172
ACH-000375,637858,1.534205449
ACH-000375,11455910,-2.314673478
ACH-000375,31703,-2.131304155
ACH-000375,10077147,1.123444144
ACH-000375,44551660,2.543114658
ACH-000375,53340664,3.191041722
ACH-000235,637858,3.100102018
ACH-000136,10074640,4.165594233
ACH-000136,24951314,1.106852376
ACH-000136,16663089,1.754553067
ACH-000136,5208,-0.130198824
ACH-000136,9863776,0.845012881
ACH-000136,46224516,3.321295874
ACH-000136,44143370,4.115559059
ACH-000136,10027278,2.650996492
ACH-000136,5460769,1.479892483
ACH-000136,6918454,2.920779902
ACH-000136,25195352,4.19908494
ACH-000136,11282283,4.173629308
ACH-000136,25262965,-0.362597578
ACH-000136,521106,2.605055042
ACH-000136,16722836,2.467486943
ACH-000136,11455910,-0.970555267
ACH-000136,446378,-3.847121418
ACH-000136,31703,-3.250789441
ACH-000136,53340664,3.285292059
ACH-000136,6710780,-4.730901112
ACH-000452,9863776,-0.07343023
ACH-000452,3218,3.915177322
ACH-000452,5329102,1.913369625
ACH-000452,3463933,3.090469954
ACH-000452,44143370,4.215335969
ACH-000452,6918454,3.175160902
ACH-000452,16760646,-0.757015776
ACH-000452,10200390,1.827232599
ACH-000452,56965967,4.255233303
ACH-000452,20635522,2.629303524
ACH-000452,521106,4.820077616
ACH-000452,637858,2.321413755
ACH-000452,10077147,0.973922127
ACH-000452,53340664,3.151405014
ACH-000055,24951314,1.841518351
ACH-000055,5208,0.290704649
ACH-000055,53302361,1.576097565
ACH-000055,159324,3.644663045
ACH-000055,36462,1.086203441
ACH-000055,16038120,0.935431738
ACH-000055,46844147,2.889523818
ACH-000055,3463933,2.102033329
ACH-000055,10027278,3.691227383
ACH-000055,637858,3.190551208
ACH-000055,300471,-4.405619779
ACH-000055,31703,-1.426891029
ACH-000055,10077147,0.883959916
ACH-000457,24951314,1.57063265
ACH-000457,5208,1.045119408
ACH-000457,5746,1.880126241
ACH-000457,3218,4.02331371
ACH-000457,9903786,3.635184285
ACH-000457,44137675,2.346515041
ACH-000457,3463933,2.631283759
ACH-000457,10027278,3.918592552
ACH-000457,16747388,3.24174419
ACH-000457,16722836,3.151700845
ACH-000457,637858,2.997223493
ACH-000457,54676905,3.750900312
ACH-000457,31703,-0.991509888
ACH-000457,44551660,2.386337082
ACH-000457,6918638,2.039438937
ACH-000457,53340664,2.848903994
ACH-000457,25102847,1.789091849
ACH-000423,9884685,3.05947465
ACH-000423,10074640,3.459364452
ACH-000423,24951314,1.669222808
ACH-000423,5208,1.293204555
ACH-000423,53302361,1.670901476
ACH-000423,159324,2.993102769
ACH-000423,46224516,2.493012174
ACH-000423,46885626,3.313256966
ACH-000423,3463933,2.715886741
ACH-000423,44143370,3.068663561
ACH-000423,5460769,4.876672204
ACH-000423,11338033,2.283240648
ACH-000423,56965967,4.086128416
ACH-000423,25195352,3.739334344
ACH-000423,11647372,2.253376733
ACH-000423,16722836,2.50731085
ACH-000423,11455910,1.586376665
ACH-000423,31703,-2.058989517
ACH-000423,53340664,2.217922776
ACH-000562,10074640,4.079746935
ACH-000562,24951314,0.332360441
ACH-000562,5208,3.016607192
ACH-000562,159324,3.644648059
ACH-000562,9863776,3.168356602
ACH-000562,46224516,4.256336765
ACH-000562,42640,3.306834434
ACH-000562,3218,3.819244254
ACH-000562,46885626,1.247182136
ACH-000562,3463933,2.59028344
ACH-000562,44143370,4.184065762
ACH-000562,10027278,2.897135818
ACH-000562,10200390,1.754902454
ACH-000562,10109823,2.538851932
ACH-000562,521106,4.816342026
ACH-000562,16722836,2.977756525
ACH-000562,44551660,3.287368212
ACH-000562,53340664,3.183792481
ACH-000589,9952773,4.301170275
ACH-000589,10074640,3.886388413
ACH-000589,24951314,1.489532375
ACH-000589,11404337,-0.453904958
ACH-000589,5208,1.629964377
ACH-000589,159324,3.084384787
ACH-000589,9863776,2.673257156
ACH-000589,36462,2.758251777
ACH-000589,46224516,4.447066397
ACH-000589,3218,2.495683089
ACH-000589,24756910,0.784916106
ACH-000589,44143370,4.145516733
ACH-000589,10027278,3.156109675
ACH-000589,5289247,3.045512146
ACH-000589,6918454,1.275656429
ACH-000589,25262965,-0.197233163
ACH-000589,10109823,2.469041412
ACH-000589,16722836,2.874472253
ACH-000589,31703,-3.031051616
ACH-000589,44551660,2.345110573
ACH-000589,6710780,-7.058021467
ACH-000957,24951314,2.02433161
ACH-000957,5208,1.003319014
ACH-000957,9863776,2.01893266
ACH-000957,36462,0.314253655
ACH-000957,42640,4.17950335
ACH-000957,3218,3.178722319
ACH-000957,44137675,1.395507064
ACH-000957,3463933,2.878598123
ACH-000957,5289247,4.067102845
ACH-000957,10200390,2.139036957
ACH-000957,10109823,2.398741777
ACH-000957,11647372,1.922796094
ACH-000957,44551660,3.180565002
ACH-000974,9952773,4.30299675
ACH-000974,10074640,3.482161669
ACH-000974,176167,3.108921946
ACH-000974,6852167,3.804958593
ACH-000974,9863776,2.112895153
ACH-000974,36462,2.294122965
ACH-000974,3218,2.243878351
ACH-000974,44143370,3.790780269
ACH-000974,10027278,1.847788921
ACH-000974,5289247,4.320231544
ACH-000974,56965967,3.964743969
ACH-000974,16747388,2.30383847
ACH-000974,11647372,1.703384352
ACH-000974,521106,2.833802447
ACH-000974,637858,1.094017697
ACH-000974,10113978,2.974296457
ACH-000974,9810884,4.267134296
ACH-000974,4263900,2.03473946
ACH-000974,44551660,2.000769873
ACH-000974,53340664,2.495463774
ACH-000219,9952773,4.092546131
ACH-000219,24951314,0.283807231
ACH-000219,176167,4.178976552
ACH-000219,6852167,4.011823351
ACH-000219,159324,2.357945549
ACH-000219,36462,-0.185368394
ACH-000219,46224516,5.145118353
ACH-000219,42640,4.067368128
ACH-000219,3218,2.644806983
ACH-000219,9903786,3.926389464
ACH-000219,82146,2.59037119
ACH-000219,44143370,3.975972959
ACH-000219,5289247,2.515998326
ACH-000219,6918454,-0.874805416
ACH-000219,56965967,4.185933028
ACH-000219,25195352,3.989580593
ACH-000219,16747388,1.823324392
ACH-000219,10109823,2.110840364
ACH-000219,521106,3.815357375
ACH-000219,44551660,2.496429315
ACH-000555,24951314,4.189807665
ACH-000555,637858,2.212824201
ACH-000555,10077147,1.846074819
ACH-000624,10074640,4.144466559
ACH-000624,24951314,1.64583257
ACH-000624,5208,0.059355244
ACH-000624,53302361,1.677689243
ACH-000624,159324,3.821959806
ACH-000624,9863776,2.394012886
ACH-000624,6914657,-5.548047711
ACH-000624,46224516,3.911735577
ACH-000624,46885626,3.064387506
ACH-000624,44143370,4.03924201
ACH-000624,10027278,2.327639611
ACH-000624,11647372,2.746186049
ACH-000624,521106,4.960789833
ACH-000624,16722836,3.178188724
ACH-000624,637858,2.218895903
ACH-000624,11455910,0.947314787
ACH-000624,31703,-3.052613013
ACH-000624,44551660,3.561595503
ACH-000350,24951314,3.874058693
ACH-000350,46224516,3.605782344
ACH-000350,44143370,4.290751628
ACH-000350,31703,-0.752695196
ACH-000117,24951314,1.895875055
ACH-000117,6852167,3.874464274
ACH-000117,53302361,1.478395464
ACH-000117,9863776,2.8579491
ACH-000117,46224516,5.081629444
ACH-000117,3218,3.004706548
ACH-000117,24756910,0.41735529
ACH-000117,521106,3.904050468
ACH-000117,4263900,2.260396563
ACH-000117,44551660,3.89130866
ACH-000117,6918638,1.774062311
ACH-000536,24951314,2.831113665
ACH-000536,5208,1.119705281
ACH-000536,9863776,2.556146191
ACH-000536,36462,2.642186807
ACH-000536,3218,3.854560362
ACH-000536,24756910,0.304050867
ACH-000536,6918848,2.171069117
ACH-000536,10027278,3.915176798
ACH-000536,5289247,2.38090223
ACH-000536,637858,2.431946722
ACH-000536,31703,-0.16177825
ACH-000536,44551660,3.208333543
ACH-000536,6918638,1.910417159
ACH-000536,53340664,3.274837141
ACH-000363,9952773,4.270955709
ACH-000363,10074640,3.888036925
ACH-000363,24951314,0.932224482
ACH-000363,176167,3.033890206
ACH-000363,6852167,2.070432365
ACH-000363,9863776,3.050977332
ACH-000363,5746,2.004233503
ACH-000363,46224516,3.228295654
ACH-000363,9903786,3.657323689
ACH-000363,6918848,1.115045628
ACH-000363,46844147,2.761432136
ACH-000363,44143370,4.063842887
ACH-000363,10027278,3.764380969
ACH-000363,5289247,4.158747676
ACH-000363,11338033,2.916624545
ACH-000363,9967941,3.622562316
ACH-000363,25195352,2.74985496
ACH-000363,11282283,3.874793204
ACH-000363,637858,3.146065996
ACH-000363,44551660,2.729591634
ACH-000363,53340664,3.15784823
ACH-000554,9884685,0.654568273
ACH-000554,10074640,4.23876837
ACH-000554,24951314,2.533929223
ACH-000554,11404337,1.807919952
ACH-000554,159324,3.935223499
ACH-000554,9863776,2.676171951
ACH-000554,46224516,5.108811426
ACH-000554,16725726,2.141232476
ACH-000554,3463933,2.322158443
ACH-000554,44143370,4.194333933
ACH-000554,5289247,2.247814836
ACH-000554,11282283,2.914758836
ACH-000554,11455910,0.545233508
ACH-000554,31703,-0.710947468
ACH-000554,44551660,3.626533564
ACH-000554,53340664,3.1721569
ACH-000269,24951314,-0.010351952
ACH-000269,6852167,3.327803757
ACH-000269,53302361,1.728370771
ACH-000269,9863776,3.220205842
ACH-000269,6914657,-7.231369247
ACH-000269,46224516,4.05909301
ACH-000269,3218,3.954797985
ACH-000269,9903786,3.459478296
ACH-000269,24756910,0.03886407
ACH-000269,44143370,4.090438031
ACH-000269,10027278,2.377246726
ACH-000269,5289247,3.817859198
ACH-000269,11338033,3.168923388
ACH-000269,56965967,2.826133601
ACH-000269,25195352,4.070453967
ACH-000269,11282283,2.193446813
ACH-000269,9956222,1.841094276
ACH-000269,521106,2.664610816
ACH-000269,16722836,3.164524277
ACH-000269,11455910,-0.091747292
ACH-000269,31703,-0.553354845
ACH-000269,44551660,2.977640647
ACH-000269,53340664,2.399977255
ACH-000269,25102847,1.632600317
ACH-000018,10074640,4.104961719
ACH-000018,24951314,2.717124947
ACH-000018,11404337,1.66214
ACH-000018,5208,2.465885725
ACH-000018,159324,3.428047386
ACH-000018,9863776,1.389341089
ACH-000018,46224516,3.503869917
ACH-000018,44143370,4.122477188
ACH-000018,10027278,3.750318446
ACH-000018,5289247,4.28510817
ACH-000018,6918454,2.743553832
ACH-000018,31703,-1.188712628
ACH-000018,6918638,1.79986396
ACH-000572,9952773,4.305885952
ACH-000572,10074640,4.124990868
ACH-000572,24951314,0.376577653
ACH-000572,6852167,3.786446448
ACH-000572,9863776,-0.697504957
ACH-000572,6914657,-5.218103404
ACH-000572,36462,0.716312193
ACH-000572,46224516,2.835261254
ACH-000572,42640,4.223837233
ACH-000572,3218,2.955613343
ACH-000572,44137675,2.034042295
ACH-000572,25022668,3.773386828
ACH-000572,82146,2.883349288
ACH-000572,44143370,3.711175059
ACH-000572,10027278,2.371550287
ACH-000572,56965967,4.117247337
ACH-000572,25195352,4.159307339
ACH-000572,11282283,4.247164078
ACH-000572,10109823,2.270959254
ACH-000572,521106,4.871885872
ACH-000572,637858,2.734097884
ACH-000572,10113978,1.919548637
ACH-000572,4263900,1.269274876
ACH-000572,53340664,2.487856891
ACH-000939,24951314,3.297790612
ACH-000939,159324,2.859974545
ACH-000939,9863776,1.58379205
ACH-000939,160355,3.859115917
ACH-000939,3218,2.635276215
ACH-000939,7251185,1.958200089
ACH-000939,10027278,2.831658471
ACH-000939,6918454,3.319918902
ACH-000939,16760646,-0.083754454
ACH-000939,56965967,4.284834701
ACH-000939,10109823,2.501653871
ACH-000939,521106,4.9053224
ACH-000939,637858,1.061925214
ACH-000939,10077147,1.673254767
ACH-000336,10074640,3.992212289
ACH-000336,24951314,-0.523691422
ACH-000336,159324,3.252528312
ACH-000336,9863776,-1.834130239
ACH-000336,46224516,3.434309654
ACH-000336,42640,4.190661229
ACH-000336,71271629,1.335126975
ACH-000336,3463933,4.197434583
ACH-000336,44143370,3.851607515
ACH-000336,10027278,3.333084318
ACH-000336,6918454,-0.116659171
ACH-000336,16760646,0.283898775
ACH-000336,56965967,2.097760633
ACH-000336,25195352,3.988294556
ACH-000336,11625818,4.309930239
ACH-000336,46843772,2.113010618
ACH-000336,521106,2.999501756
ACH-000336,637858,2.358497023
ACH-000336,31703,-1.363953454
ACH-000336,44551660,3.787909955
ACH-000336,53340664,2.696534727
ACH-000396,24951314,3.952973597
ACH-000396,9863776,1.678912096
ACH-000396,36462,2.76299788
ACH-000396,46224516,5.024844632
ACH-000396,3218,2.203794106
ACH-000396,5289247,4.163363414
ACH-000396,10200390,1.782470509
ACH-000396,10109823,2.323403715
ACH-000396,521106,3.279998921
ACH-000396,637858,2.642353468
ACH-000396,11455910,0.403146448
ACH-000396,10113978,1.831122434
ACH-000396,6918638,2.812246353
ACH-000718,6918454,1.527294897
ACH-000144,11754511,3.277347705
ACH-000144,5208,3.775147132
ACH-000144,9863776,2.51718825
ACH-000144,5746,2.464570408
ACH-000144,46224516,3.812168133
ACH-000144,42640,3.636613308
ACH-000144,44143370,3.096576492
ACH-000144,10027278,2.920342973
ACH-000144,56965967,4.135877093
ACH-000144,25195352,3.85390972
ACH-000144,521106,4.985539996
ACH-000144,637858,2.928286131
ACH-000144,31703,-2.569845591
ACH-000144,53340664,1.840536647
ACH-000784,24951314,2.49601602
ACH-000784,9863776,2.854540588
ACH-000784,46224516,4.745046447
ACH-000784,24756910,1.1695813
ACH-000784,521106,4.817589264
ACH-000784,31703,-1.065842114
ACH-000657,10074640,4.078638929
ACH-000657,24951314,0.280398515
ACH-000657,25257557,0.687671353
ACH-000657,5208,1.47345726
ACH-000657,53302361,1.786347942
ACH-000657,9863776,1.622202916
ACH-000657,36462,2.069598322
ACH-000657,46224516,3.60108982
ACH-000657,3463933,2.24770428
ACH-000657,9868037,3.272633868
ACH-000657,44143370,3.916505783
ACH-000657,5289247,1.658048887
ACH-000657,6918454,1.762494467
ACH-000657,9967941,3.019841219
ACH-000657,25195352,3.45671331
ACH-000657,16747388,2.890416765
ACH-000657,9956222,2.098002468
ACH-000657,521106,3.417482395
ACH-000657,10113978,2.880620884
ACH-000657,9810884,2.943814031
ACH-000657,126941,-3.169503949
ACH-000657,44551660,2.214111963
ACH-000657,53340664,2.432759776
ACH-000657,6445562,0.253528987
ACH-000657,25102847,2.011358512
ACH-000917,9952773,4.122155173
